production_batch_id,product_id,mfg_timestamp,quantity_produced,defect_count
BATCH-57420,ART-1340-OLI-S,2025-12-26 22:00:52,271,2.0
BATCH-57421,ART-1497-OLI-M,2025-12-27 12:00:52,352,0.0
BATCH-57422,ART-1355-CLA-S,2025-12-16 11:00:52,352,1.0
BATCH-57423,ART-1305-CLA-M,2025-12-26 12:00:52,407,
BATCH-57424,ART-1367-CLA-M,2025-12-14 21:00:52,446,0.0
BATCH-57425,ART-1244-NAV-XS,2025-12-21 13:00:52,398,0.0
BATCH-57426,art-1404-oli-l,2025-12-17 09:00:52,445,1.0
BATCH-57427,ART-1033-OLI-XL,2025-12-19 20:00:52,397,1.0
BATCH-57428,ART-1047-MID-XL,2025-12-21 02:00:52,235,0.0
BATCH-57429,ART-1233-NAV-M,2025-12-22 07:00:52,322,0.0
BATCH-57430,ART-1297-NAV-S,2025-12-17 06:00:52,266,2.0
BATCH-57431,ART-1275-CLA-XS,2025-12-18 23:00:52,479,0.0
BATCH-57432,ART-1244-OLI-XS,2025-12-28 11:00:52,435,
BATCH-57433,ART-1264-CLA-L,2025-12-15 11:00:52,306,0.0
BATCH-57434,ART-1267-CLA-S,2025-12-14 05:00:52,354,0.0
BATCH-57435,ART-1427-CLA-L,2025-12-20 01:00:52,380,2.0
BATCH-57436,ART-1060-MID-M,2025-12-25 07:00:52,425,0.0
BATCH-57437,ART-1227-NAV-XL,2025-12-17 06:00:52,495,2.0
BATCH-57438,ART-1112-MID-XL,2025-12-18 19:00:52,339,2.0
BATCH-57439,ART-1062-NAV-XL,2025-12-12 11:00:52,415,1.0
BATCH-57440,ART-1288-NAV-XL,2025-12-19 19:00:52,369,0.0
BATCH-57441,ART-1248-OLI-XS,2025-12-24 15:00:52,463,0.0
BATCH-57442,ART-1218-OLI-XS,2025-12-10 22:00:52,235,1.0
BATCH-57443,ART-1002-CLA-XS,2025-12-28 18:00:52,458,0.0
BATCH-57444,ART-1431-OLI-M,2025-12-17 00:00:52,337,0.0
BATCH-57445,ART-1221-NAV-XL,2025-12-25 16:00:52,492,2.0
BATCH-57446,ART-1046-CLA-XS,2025-12-11 12:00:52,250,0.0
BATCH-57447,ART-1205-CLA-XS,2025-12-25 01:00:52,245,0.0
BATCH-57448,art-1474-oli-xl,2025-12-13 23:00:52,433,1.0
BATCH-57449,art-1055-mid-m,2025-12-15 12:00:52,398,
BATCH-57450,ART-1297-OLI-L,2025-12-19 16:00:52,216,0.0
BATCH-57451,ART-1332-OLI-L,2025-12-29 01:00:52,419,0.0
BATCH-57452,ART-1023-CLA-L,2025-12-24 09:00:52,493,0.0
BATCH-57453,ART-1456-OLI-XL,2025-12-30 17:00:52,424,
BATCH-57454,ART-1331-MID-L,2025-12-25 01:00:52,329,2.0
BATCH-57455,ART-1415-MID-L,2025-12-26 22:00:52,373,1.0
BATCH-57456,ART-1094-NAV-L,2025-12-25 16:00:52,251,0.0
BATCH-57457,ART-1038-CLA-XS,2025-12-15 21:00:52,349,0.0
BATCH-57458,ART-1390-CLA-XS,2025-12-13 23:00:52,499,1.0
BATCH-57459,ART-1153-CLA-S,2025-12-14 00:00:52,496,2.0
BATCH-57460,ART-1415-NAV-XL,2025-12-17 05:00:52,454,0.0
BATCH-57461,ART-1249-OLI-S,2025-12-29 08:00:52,429,
BATCH-57462,ART-1107-NAV-L,2025-12-12 06:00:52,207,0.0
BATCH-57463,ART-1238-NAV-M,2025-12-20 13:00:52,307,0.0
BATCH-57464,ART-1018-MID-L,2025-12-16 19:00:52,328,0.0
BATCH-57465,ART-1269-MID-L,2025-12-25 02:00:52,237,1.0
BATCH-57466,ART-1263-CLA-L,2025-12-17 23:00:52,203,
BATCH-57467,art-1209-nav-m,2025-12-15 18:00:52,416,0.0
BATCH-57468,ART-1106-OLI-S,2025-12-30 04:00:52,326,1.0
BATCH-57469,ART-1044-OLI-XL,2025-12-13 14:00:52,303,
BATCH-57470,ART-1021-MID-L,2025-12-21 11:00:52,294,0.0
BATCH-57471,ART-1137-MID-XL,2025-12-30 08:00:52,311,0.0
BATCH-57472,ART-1145-NAV-XL,2025-12-19 04:00:52,410,
BATCH-57473,ART-1378-OLI-S,2025-12-10 18:00:52,223,2.0
BATCH-57474,ART-1331-OLI-M,2025-12-23 19:00:52,222,0.0
BATCH-57475,ART-1184-CLA-L,2025-12-16 15:00:52,260,0.0
BATCH-57476,ART-1367-OLI-L,2025-12-24 02:00:52,432,0.0
BATCH-57477,ART-1131-CLA-XS,2025-12-31 07:00:52,399,1.0
BATCH-57478,ART-1152-MID-L,2025-12-14 09:00:52,388,1.0
BATCH-57479,ART-1205-NAV-XL,2025-12-25 21:00:52,269,0.0
BATCH-57480,ART-1461-MID-M,2025-12-21 02:00:52,493,1.0
BATCH-57481,ART-1394-CLA-M,2025-12-20 06:00:52,369,1.0
BATCH-57482,ART-1244-NAV-S,2025-12-22 09:00:52,498,0.0
BATCH-57483,ART-1275-CLA-S,2025-12-30 15:00:52,305,0.0
BATCH-57484,ART-1349-NAV-XL,2025-12-14 05:00:52,420,
BATCH-57485,ART-1482-MID-M,2025-12-18 02:00:52,458,0.0
BATCH-57486,art-1092-nav-s,2025-12-17 06:00:52,213,0.0
BATCH-57487,art-1303-nav-s,2025-12-15 05:00:52,422,2.0
BATCH-57488,ART-1407-NAV-S,2025-12-30 00:00:52,422,0.0
BATCH-57489,ART-1080-NAV-XL,2025-12-27 10:00:52,321,0.0
BATCH-57490,ART-1010-CLA-S,2025-12-28 07:00:52,204,0.0
BATCH-57491,ART-1266-NAV-XS,2025-12-19 06:00:52,498,0.0
BATCH-57492,ART-1339-MID-S,2025-12-21 13:00:52,347,1.0
BATCH-57493,ART-1311-NAV-L,2025-12-30 22:00:52,332,0.0
BATCH-57494,ART-1422-OLI-XL,2025-12-23 17:00:52,434,2.0
BATCH-57495,ART-1376-NAV-L,2025-12-16 03:00:52,229,0.0
BATCH-57496,ART-1073-NAV-S,2025-12-30 00:00:52,295,1.0
BATCH-57497,ART-1500-CLA-XL,2025-12-17 00:00:52,247,0.0
BATCH-57498,ART-1329-NAV-XL,2025-12-16 03:00:52,213,0.0
BATCH-57499,ART-1293-OLI-M,2025-12-29 23:00:52,406,0.0
BATCH-57500,ART-1155-MID-XL,2025-12-12 16:00:52,307,1.0
BATCH-57501,ART-1252-OLI-M,2025-12-26 17:00:52,303,2.0
BATCH-57502,ART-1332-CLA-M,2025-12-26 19:00:52,325,2.0
BATCH-57503,ART-1004-NAV-XS,2025-12-28 09:00:52,278,1.0
BATCH-57504,ART-1112-MID-L,2025-12-12 12:00:52,337,0.0
BATCH-57505,ART-1293-NAV-M,2025-12-26 16:00:52,229,1.0
BATCH-57506,ART-1340-OLI-L,2025-12-15 04:00:52,200,1.0
BATCH-57507,ART-1064-CLA-M,2025-12-29 03:00:52,499,
BATCH-57508,ART-1051-CLA-XS,2025-12-12 20:00:52,391,2.0
BATCH-57509,ART-1093-OLI-L,2025-12-22 17:00:52,403,0.0
BATCH-57510,ART-1485-OLI-M,2025-12-30 08:00:52,470,0.0
BATCH-57511,ART-1316-NAV-S,2025-12-26 15:00:52,264,1.0
BATCH-57512,ART-1226-CLA-XL,2025-12-24 19:00:52,462,1.0
BATCH-57513,ART-1466-NAV-XS,2025-12-28 10:00:52,391,1.0
BATCH-57514,ART-1238-NAV-L,2025-12-19 10:00:52,252,1.0
BATCH-57515,ART-1153-CLA-S,2025-12-17 16:00:52,245,0.0
BATCH-57516,ART-1322-CLA-XS,2025-12-15 13:00:52,272,0.0
BATCH-57517,ART-1242-MID-XS,2025-12-25 09:00:52,247,1.0
BATCH-57518,ART-1410-OLI-L,2025-12-26 02:00:52,384,0.0
BATCH-57519,ART-1064-MID-M,2025-12-12 11:00:52,287,
BATCH-57520,ART-1356-MID-XS,2025-12-25 13:00:52,408,1.0
BATCH-57521,ART-1134-CLA-S,2025-12-26 21:00:52,453,1.0
BATCH-57522,ART-1176-CLA-S,2025-12-18 04:00:52,269,0.0
BATCH-57523,ART-1361-NAV-XL,2025-12-17 04:00:52,340,2.0
BATCH-57524,ART-1223-MID-L,2025-12-12 14:00:52,317,2.0
BATCH-57525,ART-1072-MID-XL,2025-12-11 01:00:52,244,0.0
BATCH-57526,ART-1063-MID-XL,2025-12-18 13:00:52,453,1.0
BATCH-57527,ART-1176-NAV-XS,2025-12-30 02:00:52,303,0.0
BATCH-57528,ART-1209-OLI-XS,2025-12-21 13:00:52,392,0.0
BATCH-57529,art-1318-cla-xl,2025-12-30 01:00:52,309,
BATCH-57530,ART-1094-OLI-S,2025-12-26 18:00:52,312,2.0
BATCH-57531,ART-1039-OLI-XS,2025-12-13 19:00:52,464,0.0
BATCH-57532,ART-1258-OLI-XS,2025-12-13 06:00:52,225,0.0
BATCH-57533,ART-1331-NAV-XS,2025-12-18 01:00:52,269,1.0
BATCH-57534,ART-1225-OLI-M,2025-12-18 17:00:52,463,0.0
BATCH-57535,ART-1079-MID-M,2025-12-22 17:00:52,255,1.0
BATCH-57536,ART-1242-MID-M,2025-12-17 15:00:52,332,0.0
BATCH-57537,ART-1151-OLI-XL,2025-12-29 21:00:52,468,
BATCH-57538,ART-1019-CLA-XL,2025-12-21 21:00:52,437,
BATCH-57539,art-1203-oli-xs,2025-12-15 18:00:52,478,
BATCH-57540,art-1082-cla-xl,2025-12-22 19:00:52,495,
BATCH-57541,ART-1125-OLI-M,2025-12-22 16:00:52,249,0.0
BATCH-57542,ART-1322-MID-S,2025-12-12 21:00:52,462,2.0
BATCH-57543,ART-1325-NAV-L,2025-12-12 16:00:52,409,
BATCH-57544,ART-1251-OLI-XS,2025-12-22 07:00:52,393,0.0
BATCH-57545,ART-1176-OLI-XL,2025-12-25 23:00:52,331,
BATCH-57546,ART-1103-OLI-XS,2025-12-14 09:00:52,200,0.0
BATCH-57547,art-1223-mid-m,2025-12-25 13:00:52,461,2.0
BATCH-57548,ART-1088-CLA-L,2025-12-31 09:00:52,334,0.0
BATCH-57549,ART-1360-NAV-L,2025-12-16 19:00:52,456,2.0
BATCH-57550,ART-1020-NAV-L,2025-12-28 09:00:52,287,
BATCH-57551,ART-1024-OLI-L,2025-12-24 15:00:52,265,
BATCH-57552,ART-1389-CLA-S,2025-12-17 21:00:52,484,0.0
BATCH-57553,ART-1130-NAV-S,2025-12-15 04:00:52,209,0.0
BATCH-57554,ART-1053-CLA-XL,2025-12-27 03:00:52,367,1.0
BATCH-57555,ART-1100-NAV-XL,2025-12-20 12:00:52,330,0.0
BATCH-57556,ART-1358-OLI-L,2025-12-12 05:00:52,278,0.0
BATCH-57557,ART-1108-OLI-L,2025-12-23 15:00:52,426,0.0
BATCH-57558,ART-1074-CLA-L,2025-12-26 02:00:52,293,0.0
BATCH-57559,ART-1023-NAV-L,2025-12-30 12:00:52,438,0.0
BATCH-57560,ART-1337-NAV-L,2025-12-27 00:00:52,498,0.0
BATCH-57561,ART-1469-OLI-XL,2025-12-27 00:00:52,398,0.0
BATCH-57562,ART-1359-MID-XS,2025-12-14 07:00:52,339,0.0
BATCH-57563,ART-1243-MID-M,2025-12-15 16:00:52,297,
BATCH-57564,ART-1111-NAV-L,2025-12-23 01:00:52,460,
BATCH-57565,ART-1368-CLA-L,2025-12-22 15:00:52,466,0.0
BATCH-57566,ART-1254-OLI-L,2025-12-18 11:00:52,255,2.0
BATCH-57567,ART-1398-NAV-XL,2025-12-31 09:00:52,495,0.0
BATCH-57568,ART-1177-OLI-M,2025-12-23 23:00:52,256,2.0
BATCH-57569,ART-1048-CLA-XS,2025-12-18 21:00:52,271,1.0
BATCH-57570,ART-1174-NAV-XS,2025-12-28 22:00:52,346,0.0
BATCH-57571,ART-1125-CLA-M,2025-12-28 20:00:52,478,0.0
BATCH-57572,ART-1162-MID-S,2025-12-30 19:00:52,365,0.0
BATCH-57573,ART-1494-OLI-M,2025-12-10 20:00:52,202,1.0
BATCH-57574,ART-1359-OLI-S,2025-12-23 21:00:52,227,2.0
BATCH-57575,art-1247-oli-xs,2025-12-29 10:00:52,292,1.0
BATCH-57576,ART-1197-MID-M,2025-12-24 16:00:52,408,0.0
BATCH-57577,art-1145-oli-m,2025-12-18 12:00:52,219,0.0
BATCH-57578,ART-1061-OLI-M,2025-12-18 15:00:52,399,0.0
BATCH-57579,ART-1498-CLA-L,2025-12-29 22:00:52,390,1.0
BATCH-57580,ART-1282-OLI-M,2025-12-19 14:00:52,330,0.0
BATCH-57581,ART-1342-NAV-XS,2025-12-19 01:00:52,295,2.0
BATCH-57582,ART-1168-MID-XL,2025-12-20 10:00:52,364,
BATCH-57583,ART-1468-MID-XS,2025-12-18 23:00:52,317,1.0
BATCH-57584,ART-1138-OLI-M,2025-12-27 07:00:52,274,0.0
BATCH-57585,ART-1476-CLA-S,2025-12-26 01:00:52,363,0.0
BATCH-57586,ART-1327-NAV-S,2025-12-16 11:00:52,320,
BATCH-57587,ART-1168-MID-S,2025-12-12 08:00:52,452,0.0
BATCH-57588,art-1265-mid-m,2025-12-29 06:00:52,297,
BATCH-57589,ART-1271-MID-L,2025-12-12 09:00:52,453,0.0
BATCH-57590,ART-1080-CLA-M,2025-12-21 19:00:52,465,0.0
BATCH-57591,ART-1437-OLI-XL,2025-12-18 18:00:52,277,
BATCH-57592,ART-1398-NAV-S,2025-12-29 19:00:52,275,2.0
BATCH-57593,ART-1271-CLA-S,2025-12-21 01:00:52,496,1.0
BATCH-57594,ART-1386-CLA-L,2025-12-23 09:00:52,462,0.0
BATCH-57595,ART-1168-CLA-XS,2025-12-28 19:00:52,267,0.0
BATCH-57596,ART-1445-MID-XS,2025-12-25 07:00:52,351,
BATCH-57597,ART-1226-MID-XL,2025-12-15 11:00:52,200,1.0
BATCH-57598,ART-1174-CLA-L,2025-12-27 03:00:52,243,2.0
BATCH-57599,ART-1428-NAV-XL,2025-12-16 00:00:52,208,0.0
BATCH-57600,ART-1142-MID-XS,2025-12-21 05:00:52,249,0.0
BATCH-57601,ART-1237-NAV-L,2025-12-16 15:00:52,306,2.0
BATCH-57602,ART-1208-NAV-XS,2025-12-29 21:00:52,374,
BATCH-57603,ART-1411-NAV-L,2025-12-16 21:00:52,482,0.0
BATCH-57604,ART-1471-CLA-L,2025-12-29 00:00:52,367,2.0
BATCH-57605,ART-1138-MID-XS,2025-12-24 20:00:52,326,2.0
BATCH-57606,ART-1293-MID-XL,2025-12-31 12:00:52,500,1.0
BATCH-57607,ART-1187-MID-S,2025-12-13 14:00:52,480,0.0
BATCH-57608,art-1146-oli-s,2025-12-25 08:00:52,207,1.0
BATCH-57609,ART-1091-CLA-S,2025-12-26 12:00:52,303,0.0
BATCH-57610,ART-1111-NAV-XL,2025-12-13 19:00:52,319,0.0
BATCH-57611,ART-1141-MID-M,2025-12-15 10:00:52,217,0.0
BATCH-57612,ART-1214-MID-M,2025-12-30 12:00:52,363,0.0
BATCH-57613,ART-1318-OLI-M,2025-12-31 06:00:52,223,2.0
BATCH-57614,ART-1356-OLI-XS,2025-12-24 11:00:52,270,1.0
BATCH-57615,ART-1320-OLI-M,2025-12-20 16:00:52,269,0.0
BATCH-57616,ART-1388-CLA-XS,2025-12-29 21:00:52,361,
BATCH-57617,ART-1277-MID-XS,2025-12-23 00:00:52,234,2.0
BATCH-57618,ART-1450-OLI-M,2025-12-29 06:00:52,416,2.0
BATCH-57619,ART-1203-NAV-XL,2025-12-20 20:00:52,246,1.0
BATCH-57620,ART-1322-MID-XS,2025-12-25 22:00:52,443,0.0
BATCH-57621,ART-1009-OLI-XS,2025-12-15 20:00:52,365,2.0
BATCH-57622,ART-1343-NAV-XL,2025-12-24 10:00:52,471,0.0
BATCH-57623,ART-1013-OLI-L,2025-12-27 16:00:52,399,0.0
BATCH-57624,ART-1119-CLA-S,2025-12-11 16:00:52,242,1.0
BATCH-57625,ART-1358-CLA-XS,2025-12-31 15:00:52,471,0.0
BATCH-57626,ART-1255-OLI-XL,2025-12-15 04:00:52,309,
BATCH-57627,ART-1295-MID-M,2025-12-21 03:00:52,373,
BATCH-57628,ART-1036-CLA-XS,2025-12-26 22:00:52,419,2.0
BATCH-57629,ART-1017-NAV-XL,2025-12-12 02:00:52,293,2.0
BATCH-57630,ART-1106-CLA-M,2025-12-20 23:00:52,421,0.0
BATCH-57631,ART-1193-NAV-M,2025-12-16 10:00:52,361,0.0
BATCH-57632,ART-1018-NAV-M,2025-12-12 03:00:52,366,0.0
BATCH-57633,art-1067-oli-xl,2025-12-21 04:00:52,464,1.0
BATCH-57634,ART-1414-MID-XS,2025-12-11 18:00:52,444,0.0
BATCH-57635,ART-1118-NAV-L,2025-12-16 12:00:52,424,1.0
BATCH-57636,ART-1127-MID-L,2025-12-22 18:00:52,454,2.0
BATCH-57637,ART-1095-MID-L,2025-12-14 10:00:52,435,1.0
BATCH-57638,ART-1303-MID-M,2025-12-20 06:00:52,398,2.0
BATCH-57639,ART-1010-NAV-M,2025-12-15 11:00:52,406,2.0
BATCH-57640,ART-1118-OLI-L,2025-12-18 04:00:52,439,1.0
BATCH-57641,ART-1008-NAV-S,2025-12-28 03:00:52,270,0.0
BATCH-57642,ART-1474-NAV-L,2025-12-14 23:00:52,227,0.0
BATCH-57643,ART-1195-NAV-M,2025-12-20 23:00:52,265,0.0
BATCH-57644,ART-1341-NAV-S,2025-12-26 19:00:52,391,1.0
BATCH-57645,ART-1306-NAV-L,2025-12-21 17:00:52,319,0.0
BATCH-57646,ART-1388-MID-XL,2025-12-24 13:00:52,271,1.0
BATCH-57647,ART-1425-CLA-M,2025-12-23 00:00:52,357,0.0
BATCH-57648,ART-1404-CLA-XL,2025-12-14 02:00:52,373,0.0
BATCH-57649,ART-1381-OLI-XS,2025-12-17 10:00:52,466,1.0
BATCH-57650,ART-1135-MID-XL,2025-12-10 22:00:52,238,2.0
BATCH-57651,ART-1256-MID-XL,2025-12-30 15:00:52,354,
BATCH-57652,ART-1349-MID-XS,2025-12-24 21:00:52,230,
BATCH-57653,ART-1032-OLI-L,2025-12-20 21:00:52,214,1.0
BATCH-57654,ART-1176-OLI-XL,2025-12-17 05:00:52,416,1.0
BATCH-57655,ART-1174-MID-XS,2025-12-15 21:00:52,420,0.0
BATCH-57656,ART-1147-NAV-XS,2025-12-28 09:00:52,427,0.0
BATCH-57657,ART-1483-OLI-XL,2025-12-29 23:00:52,242,0.0
BATCH-57658,ART-1263-CLA-M,2025-12-30 13:00:52,200,
BATCH-57659,ART-1180-OLI-S,2025-12-15 22:00:52,441,1.0
BATCH-57660,ART-1054-CLA-XS,2025-12-21 23:00:52,389,0.0
BATCH-57661,ART-1287-OLI-XS,2025-12-20 19:00:52,213,0.0
BATCH-57662,ART-1236-MID-M,2025-12-16 08:00:52,339,
BATCH-57663,ART-1113-CLA-XS,2025-12-19 13:00:52,428,0.0
BATCH-57664,ART-1346-MID-XL,2025-12-17 19:00:52,218,
BATCH-57665,ART-1275-MID-M,2025-12-16 01:00:52,458,2.0
BATCH-57666,ART-1232-CLA-XS,2025-12-27 13:00:52,379,0.0
BATCH-57667,art-1308-cla-s,2025-12-14 03:00:52,482,0.0
BATCH-57668,ART-1209-MID-S,2025-12-23 18:00:52,261,
BATCH-57669,ART-1193-NAV-XS,2025-12-30 16:00:52,443,
BATCH-57670,ART-1051-CLA-L,2025-12-30 02:00:52,397,
BATCH-57671,ART-1157-CLA-XL,2025-12-22 04:00:52,324,2.0
BATCH-57672,ART-1382-OLI-XS,2025-12-14 03:00:52,398,0.0
BATCH-57673,ART-1246-OLI-L,2025-12-12 04:00:52,443,
BATCH-57674,ART-1265-OLI-XL,2025-12-22 06:00:52,302,1.0
BATCH-57675,ART-1033-MID-M,2025-12-15 00:00:52,459,
BATCH-57676,ART-1398-MID-XS,2025-12-30 01:00:52,259,0.0
BATCH-57677,ART-1168-NAV-L,2025-12-17 00:00:52,479,0.0
BATCH-57678,ART-1239-OLI-M,2025-12-29 08:00:52,312,2.0
BATCH-57679,ART-1171-NAV-XS,2025-12-27 08:00:52,297,
BATCH-57680,ART-1361-OLI-L,2025-12-24 08:00:52,484,0.0
BATCH-57681,art-1245-cla-xs,2025-12-28 06:00:52,391,0.0
BATCH-57682,ART-1127-OLI-S,2025-12-23 20:00:52,283,0.0
BATCH-57683,ART-1181-CLA-M,2025-12-30 11:00:52,258,0.0
BATCH-57684,ART-1480-NAV-XL,2025-12-22 23:00:52,350,1.0
BATCH-57685,ART-1256-CLA-XL,2025-12-22 02:00:52,292,0.0
BATCH-57686,ART-1360-CLA-XS,2025-12-11 17:00:52,491,1.0
BATCH-57687,ART-1481-CLA-S,2025-12-15 10:00:52,406,
BATCH-57688,ART-1051-OLI-S,2025-12-28 03:00:52,237,0.0
BATCH-57689,ART-1203-CLA-XS,2025-12-13 13:00:52,292,0.0
BATCH-57690,ART-1147-MID-XL,2025-12-21 16:00:52,434,2.0
BATCH-57691,ART-1239-MID-M,2025-12-26 13:00:52,390,0.0
BATCH-57692,ART-1328-MID-XL,2025-12-29 14:00:52,238,2.0
BATCH-57693,ART-1395-NAV-XS,2025-12-23 17:00:52,398,1.0
BATCH-57694,ART-1111-NAV-S,2025-12-30 17:00:52,269,0.0
BATCH-57695,ART-1075-NAV-L,2025-12-30 04:00:52,399,0.0
BATCH-57696,ART-1077-CLA-S,2025-12-17 20:00:52,279,1.0
BATCH-57697,ART-1378-NAV-XL,2025-12-23 17:00:52,285,0.0
BATCH-57698,ART-1444-OLI-L,2025-12-22 04:00:52,299,0.0
BATCH-57699,ART-1331-CLA-XS,2025-12-19 08:00:52,485,1.0
BATCH-57700,ART-1438-NAV-S,2025-12-26 00:00:52,398,2.0
BATCH-57701,ART-1353-CLA-M,2025-12-18 06:00:52,404,0.0
BATCH-57702,ART-1131-OLI-XS,2025-12-26 03:00:52,427,0.0
BATCH-57703,ART-1489-MID-S,2025-12-22 20:00:52,322,0.0
BATCH-57704,ART-1350-MID-S,2025-12-12 18:00:52,306,0.0
BATCH-57705,ART-1284-NAV-S,2025-12-25 17:00:52,491,2.0
BATCH-57706,ART-1045-MID-XL,2025-12-16 08:00:52,359,1.0
BATCH-57707,ART-1368-CLA-M,2025-12-23 20:00:52,360,0.0
BATCH-57708,ART-1048-NAV-XS,2025-12-11 02:00:52,372,0.0
BATCH-57709,art-1277-oli-xl,2025-12-20 08:00:52,335,
BATCH-57710,ART-1299-NAV-XL,2025-12-19 20:00:52,327,2.0
BATCH-57711,ART-1283-OLI-M,2025-12-11 11:00:52,245,
BATCH-57712,ART-1442-NAV-XL,2025-12-11 02:00:52,216,0.0
BATCH-57713,art-1262-nav-xl,2025-12-30 15:00:52,220,2.0
BATCH-57714,ART-1492-OLI-XS,2025-12-15 12:00:52,256,0.0
BATCH-57715,ART-1293-CLA-XS,2025-12-24 04:00:52,380,0.0
BATCH-57716,ART-1296-OLI-XS,2025-12-26 09:00:52,354,
BATCH-57717,ART-1074-OLI-S,2025-12-12 06:00:52,478,
BATCH-57718,ART-1338-CLA-S,2025-12-12 03:00:52,270,0.0
BATCH-57719,ART-1304-NAV-XS,2025-12-19 18:00:52,382,1.0
BATCH-57720,ART-1131-MID-L,2025-12-18 15:00:52,339,0.0
BATCH-57721,ART-1439-NAV-M,2025-12-20 05:00:52,363,2.0
BATCH-57722,ART-1427-NAV-M,2025-12-16 08:00:52,409,
BATCH-57723,ART-1006-MID-M,2025-12-29 03:00:52,231,1.0
BATCH-57724,ART-1226-NAV-XS,2025-12-21 10:00:52,479,0.0
BATCH-57725,ART-1258-OLI-XL,2025-12-18 17:00:52,469,
BATCH-57726,ART-1073-NAV-L,2025-12-13 14:00:52,320,2.0
BATCH-57727,art-1204-nav-m,2025-12-24 22:00:52,485,0.0
BATCH-57728,ART-1243-MID-L,2025-12-30 01:00:52,219,0.0
BATCH-57729,ART-1288-OLI-M,2025-12-22 11:00:52,489,
BATCH-57730,ART-1175-OLI-XS,2025-12-29 02:00:52,319,0.0
BATCH-57731,ART-1402-NAV-L,2025-12-21 22:00:52,468,0.0
BATCH-57732,ART-1190-OLI-XS,2025-12-22 20:00:52,330,
BATCH-57733,ART-1333-OLI-L,2025-12-23 04:00:52,499,1.0
BATCH-57734,ART-1480-NAV-S,2025-12-10 20:00:52,315,0.0
BATCH-57735,ART-1137-NAV-L,2025-12-19 23:00:52,200,0.0
BATCH-57736,ART-1416-NAV-XL,2025-12-24 15:00:52,453,2.0
BATCH-57737,ART-1329-MID-L,2025-12-16 13:00:52,284,0.0
BATCH-57738,ART-1312-OLI-XL,2025-12-26 05:00:52,403,0.0
BATCH-57739,ART-1280-OLI-S,2025-12-26 06:00:52,436,0.0
BATCH-57740,ART-1417-NAV-XS,2025-12-21 01:00:52,386,0.0
BATCH-57741,ART-1397-OLI-XS,2025-12-11 21:00:52,473,2.0
BATCH-57742,ART-1189-MID-XL,2025-12-25 04:00:52,385,1.0
BATCH-57743,ART-1285-OLI-XS,2025-12-25 13:00:52,454,0.0
BATCH-57744,ART-1013-OLI-M,2025-12-10 20:00:52,383,1.0
BATCH-57745,ART-1198-NAV-M,2025-12-30 21:00:52,216,1.0
BATCH-57746,ART-1320-CLA-XL,2025-12-21 16:00:52,376,0.0
BATCH-57747,ART-1403-OLI-XL,2025-12-20 00:00:52,224,1.0
BATCH-57748,ART-1463-MID-M,2025-12-29 14:00:52,471,2.0
BATCH-57749,ART-1353-NAV-S,2025-12-21 12:00:52,332,2.0
BATCH-57750,ART-1485-MID-M,2025-12-30 09:00:52,359,0.0
BATCH-57751,ART-1120-OLI-L,2025-12-19 01:00:52,439,0.0
BATCH-57752,ART-1181-CLA-XL,2025-12-26 05:00:52,333,1.0
BATCH-57753,ART-1156-NAV-XL,2025-12-25 13:00:52,341,
BATCH-57754,ART-1339-OLI-M,2025-12-30 07:00:52,303,1.0
BATCH-57755,ART-1328-MID-S,2025-12-31 04:00:52,442,0.0
BATCH-57756,ART-1175-CLA-XL,2025-12-23 13:00:52,357,0.0
BATCH-57757,ART-1395-MID-XL,2025-12-21 18:00:52,430,0.0
BATCH-57758,ART-1037-OLI-S,2025-12-25 19:00:52,280,0.0
BATCH-57759,ART-1327-NAV-XS,2025-12-28 03:00:52,444,1.0
BATCH-57760,ART-1037-OLI-S,2025-12-11 15:00:52,217,2.0
BATCH-57761,ART-1133-NAV-M,2025-12-30 01:00:52,354,0.0
BATCH-57762,ART-1451-CLA-XL,2025-12-26 13:00:52,367,0.0
BATCH-57763,ART-1227-MID-XS,2025-12-15 17:00:52,377,
BATCH-57764,ART-1480-OLI-XS,2025-12-10 17:00:52,379,2.0
BATCH-57765,ART-1218-MID-XL,2025-12-21 03:00:52,466,0.0
BATCH-57766,ART-1247-OLI-XS,2025-12-13 09:00:52,318,0.0
BATCH-57767,ART-1338-NAV-M,2025-12-18 05:00:52,425,0.0
BATCH-57768,ART-1289-MID-S,2025-12-28 20:00:52,470,0.0
BATCH-57769,ART-1454-CLA-XS,2025-12-24 18:00:52,467,0.0
BATCH-57770,ART-1021-CLA-S,2025-12-27 07:00:52,367,0.0
BATCH-57771,ART-1235-MID-M,2025-12-22 10:00:52,468,
BATCH-57772,ART-1070-CLA-XL,2025-12-20 01:00:52,336,0.0
BATCH-57773,ART-1064-MID-M,2025-12-11 12:00:52,337,0.0
BATCH-57774,ART-1447-OLI-XS,2025-12-11 11:00:52,469,1.0
BATCH-57775,ART-1106-MID-L,2025-12-11 20:00:52,441,1.0
BATCH-57776,art-1185-oli-l,2025-12-14 11:00:52,314,1.0
BATCH-57777,ART-1142-NAV-L,2025-12-13 01:00:52,485,1.0
BATCH-57778,art-1120-cla-xl,2025-12-26 17:00:52,460,0.0
BATCH-57779,ART-1422-MID-XS,2025-12-24 01:00:52,261,2.0
BATCH-57780,ART-1022-NAV-S,2025-12-25 15:00:52,378,0.0
