receipt_id,product_id,sale_timestamp,units_sold,store_id
34233482,ART-1203-NAV-S,2026-01-10T00:09:52.337948,1,LDN-OXFORD
9A6D1B57,ART-1246-CLA-XL,2026-01-24T01:25:52.337962,2,PAR-CHAMPS
FCB47D76,ART-1300-MID-L,2026-01-13T11:16:52.337977,2,PAR-CHAMPS
A779C1F3,ART-1283-OLI-S,2026-01-13T03:54:52.337989,2,LDN-OXFORD
7F037511,ART-1426-MID-S,2026-01-13T04:36:52.338024,4,NYC-MAIN
D122DF15,ART-1055-OLI-S,2026-01-24T02:19:52.338039,4,NYC-MAIN
BB597C59,ART-1295-CLA-XS,2026-01-18T12:54:52.338052,4,NYC-MAIN
CAC7134D,ART-1136-NAV-S,2026-02-05T17:48:52.338066,2,NYC-MAIN
9E7741ED,ART-1052-CLA-S,2026-01-30T13:35:52.338101,3,PAR-CHAMPS
9A702EE9,ART-1127-OLI-S,2026-01-16T00:50:52.338117,3,LDN-OXFORD
7CA40572,ART-1175-CLA-M,2026-01-27T13:24:52.338131,1,PAR-CHAMPS
438E749B,ART-1434-CLA-L,2026-01-14T04:27:52.338146,4,PAR-CHAMPS
60EAFE84,ART-1192-NAV-M,2026-01-23T09:05:52.338160,3,NYC-MAIN
0B9D16A2,ART-1353-CLA-M,2026-01-16T11:50:52.338175,2,PAR-CHAMPS
D38830E1,ART-1499-NAV-S,2026-01-24T02:38:52.338190,2,LDN-OXFORD
4AB61959,ART-1210-OLI-M,2026-01-27T22:24:52.338204,1,PAR-CHAMPS
5C6898CD,ART-1171-CLA-S,2026-01-23T22:36:52.338216,3,LDN-OXFORD
B8AB8044,ART-1404-NAV-L,2026-01-21T07:45:52.338228,2,LDN-OXFORD
7C960224,ART-1408-CLA-XL,2026-01-27T15:44:52.338241,2,PAR-CHAMPS
F6181B89,ART-1168-CLA-S,2026-01-13T07:19:52.338261,2,PAR-CHAMPS
451E38EC,ART-1171-CLA-XL,2026-02-04T07:31:52.338274,2,NYC-MAIN
30D33413,ART-1103-OLI-L,2026-01-18T13:26:52.338286,4,LDN-OXFORD
57B622EB,ART-1253-MID-XS,2026-01-17T14:01:52.338305,1,PAR-CHAMPS
11A94BFB,ART-1010-OLI-M,2026-01-24T17:19:52.338318,3,LDN-OXFORD
5E1D3B65,ART-1107-MID-XL,2026-01-26T09:45:52.338330,2,NYC-MAIN
1EE7A7B0,ART-1061-NAV-M,2026-02-04T15:41:52.338343,1,LDN-OXFORD
75FE24CC,ART-1404-MID-M,2026-01-14T17:52:52.338355,3,LDN-OXFORD
4C718306,ART-1470-OLI-S,2026-01-19T13:49:52.338367,2,LDN-OXFORD
4DFFD378,ART-1075-NAV-S,2026-01-26T15:59:52.338379,1,LDN-OXFORD
3F45DC65,ART-1230-CLA-XS,2026-01-15T22:01:52.338391,2,LDN-OXFORD
9B19F05A,ART-1446-MID-S,2026-01-23T16:19:52.338403,3,LDN-OXFORD
CAE85DDC,ART-1421-NAV-S,2026-01-18T00:02:52.338415,1,PAR-CHAMPS
C5441527,ART-1191-NAV-XS,2026-01-21T10:12:52.338427,1,NYC-MAIN
B60066C4,ART-1076-CLA-XL,2026-01-16T19:26:52.338439,4,LDN-OXFORD
274FD5F8,ART-1057-NAV-L,2026-01-23T19:22:52.338451,1,NYC-MAIN
289FA30D,ART-1399-OLI-S,2026-01-25T19:31:52.338463,2,LDN-OXFORD
B32E3120,ART-1430-CLA-S,2026-01-26T23:48:52.338476,4,PAR-CHAMPS
5B6FA5F6,ART-1464-CLA-M,2026-01-30T12:48:52.338488,3,PAR-CHAMPS
C350BEDC,ART-1220-MID-S,2026-02-01T10:36:52.338500,1,LDN-OXFORD
6EDCC65F,ART-1287-NAV-XL,2026-02-04T17:34:52.338512,4,PAR-CHAMPS
6D04BA26,ART-1446-CLA-XL,2026-01-14T14:29:52.338523,2,PAR-CHAMPS
D12D80E3,ART-1262-NAV-S,2026-02-07T00:44:52.338537,1,LDN-OXFORD
7505CC17,ART-1232-OLI-XL,2026-01-23T03:58:52.338552,2,PAR-CHAMPS
96F80F35,ART-1034-MID-S,2026-01-11T09:18:52.338566,4,NYC-MAIN
F2E22456,ART-1225-CLA-XL,2026-01-29T14:04:52.338579,2,LDN-OXFORD
B67E9ED4,ART-1349-OLI-L,2026-02-06T06:14:52.338592,1,NYC-MAIN
D55A041D,ART-1271-MID-M,2026-02-01T21:13:52.338605,1,LDN-OXFORD
AB570AC6,ART-1242-OLI-XS,2026-01-13T16:34:52.338618,4,LDN-OXFORD
CC19A9CF,,2026-01-29T06:33:52.338632,1,LDN-OXFORD
734EF7B1,ART-1185-CLA-S,2026-02-06T07:58:52.338644,2,LDN-OXFORD
F2F60668,ART-1071-CLA-M,2026-02-04T01:58:52.338658,3,PAR-CHAMPS
FD8873C1,ART-1385-MID-XS,2026-01-10T09:44:52.338676,4,LDN-OXFORD
44F2988E,ART-1259-NAV-L,2026-01-09T18:57:52.338691,3,PAR-CHAMPS
09531339,ART-1162-OLI-M,2026-02-07T04:02:52.338708,2,NYC-MAIN
31D00DA4,ART-1177-NAV-S,2026-02-08T04:07:52.338724,4,NYC-MAIN
2F77A1AC,ART-1291-MID-XS,2026-02-06T23:02:52.338736,4,PAR-CHAMPS
0E9269EC,ART-1494-MID-M,2026-01-21T08:30:52.338748,3,LDN-OXFORD
3A1A3B79,ART-1038-NAV-S,2026-01-17T08:15:52.338761,2,NYC-MAIN
642AA1B9,ART-1151-NAV-L,2026-01-11T07:14:52.338777,2,LDN-OXFORD
1AA0ACD2,ART-1277-CLA-XL,2026-01-09T18:18:52.338790,3,NYC-MAIN
B0D8AB44,ART-1103-MID-XS,2026-01-14T06:56:52.338805,2,NYC-MAIN
5200D2F5,ART-1346-NAV-M,2026-02-07T12:06:52.338819,3,NYC-MAIN
88166AAD,ART-1147-CLA-M,2026-01-13T10:51:52.338832,2,PAR-CHAMPS
31A7181F,ART-1265-CLA-S,2026-02-03T07:08:52.338923,3,PAR-CHAMPS
1BD55872,ART-1243-NAV-S,2026-01-31T17:22:52.338947,1,LDN-OXFORD
4AC4F3D5,ART-1047-MID-M,2026-02-06T12:58:52.338966,2,PAR-CHAMPS
08F5A874,ART-1084-OLI-XL,2026-02-05T13:26:52.339000,2,PAR-CHAMPS
CC5F869C,ART-1075-NAV-XS,2026-01-20T15:23:52.339014,2,PAR-CHAMPS
6E0280B3,,2026-01-21T14:32:52.339027,2,PAR-CHAMPS
F42A4B93,ART-1432-NAV-S,2026-01-31T04:31:52.339039,4,LDN-OXFORD
E829F715,ART-1043-OLI-XS,2026-01-26T20:15:52.339052,1,PAR-CHAMPS
A78FAB9B,ART-1477-CLA-S,2026-02-02T01:58:52.339065,2,LDN-OXFORD
3E379935,ART-1371-OLI-M,2026-01-10T18:38:52.339078,4,NYC-MAIN
652F0D3D,ART-1255-MID-XL,2026-01-21T09:22:52.339091,4,LDN-OXFORD
C36057B8,ART-1079-CLA-M,2026-01-24T04:01:52.339103,4,LDN-OXFORD
10220D0E,ART-1402-NAV-S,2026-02-05T04:20:52.339115,1,PAR-CHAMPS
6E049030,ART-1343-OLI-L,2026-01-31T22:16:52.339127,4,LDN-OXFORD
78288984,ART-1109-NAV-S,2026-01-16T21:50:52.339140,2,NYC-MAIN
676AFF4C,ART-1253-OLI-L,2026-01-30T02:35:52.339152,3,NYC-MAIN
3538BF14,ART-1007-CLA-S,2026-02-05T14:46:52.339165,4,PAR-CHAMPS
03B479E5,ART-1029-CLA-M,2026-02-08T09:17:52.339177,2,PAR-CHAMPS
6BA00AF7,ART-1394-OLI-L,2026-01-29T22:27:52.339189,4,NYC-MAIN
FF80D6CA,ART-1152-MID-XL,2026-02-07T00:25:52.339208,2,PAR-CHAMPS
4DC8608D,ART-1219-CLA-S,2026-01-31T12:41:52.339220,1,NYC-MAIN
10E594BD,ART-1019-OLI-L,2026-01-27T14:17:52.339232,2,NYC-MAIN
F69AD80E,ART-1343-OLI-S,2026-02-06T01:41:52.339245,3,LDN-OXFORD
5DD206BC,ART-1408-NAV-S,2026-01-18T18:15:52.339261,2,NYC-MAIN
E05DA090,ART-1140-NAV-XS,2026-01-12T16:26:52.339273,4,PAR-CHAMPS
73927880,ART-1122-OLI-S,2026-02-04T03:09:52.339285,4,PAR-CHAMPS
C2FBAF59,ART-1266-OLI-XS,2026-01-28T21:14:52.339297,3,NYC-MAIN
78276A0B,ART-1139-OLI-M,2026-01-19T19:26:52.339309,2,PAR-CHAMPS
6351D96F,ART-1083-NAV-L,2026-01-24T08:02:52.339321,1,LDN-OXFORD
D133B479,ART-1008-MID-M,2026-01-17T23:03:52.339333,1,LDN-OXFORD
7A0921F9,ART-1103-MID-XL,2026-01-11T16:35:52.339349,2,NYC-MAIN
09588263,ART-1176-MID-M,2026-01-12T05:58:52.339362,4,LDN-OXFORD
2B5E93E8,ART-1092-NAV-S,2026-01-31T16:38:52.339376,2,PAR-CHAMPS
7FAFA341,,2026-01-17T03:28:52.339388,3,NYC-MAIN
6382B816,ART-1231-MID-S,2026-01-14T12:17:52.339401,3,PAR-CHAMPS
BB2554F9,ART-1305-CLA-L,2026-01-19T09:31:52.339413,1,NYC-MAIN
EA4EE1FE,ART-1332-CLA-XL,2026-01-17T16:59:52.339426,1,LDN-OXFORD
9D7E9A52,ART-1223-CLA-XL,2026-01-29T05:22:52.339438,4,PAR-CHAMPS
9A42D4B9,ART-1283-OLI-L,2026-01-21T21:08:52.339453,2,NYC-MAIN
41A0B297,ART-1025-OLI-M,2026-01-19T08:01:52.339465,3,NYC-MAIN
3D388A63,ART-1379-NAV-L,2026-01-16T21:29:52.339477,1,PAR-CHAMPS
18DC80A5,ART-1240-OLI-XS,2026-02-03T22:21:52.339492,1,NYC-MAIN
10A29526,ART-1204-NAV-S,2026-02-07T21:04:52.339505,3,LDN-OXFORD
95AC0B69,ART-1199-MID-L,2026-02-08T09:50:52.339517,4,PAR-CHAMPS
207DE378,ART-1295-CLA-S,2026-01-29T04:31:52.339531,4,NYC-MAIN
BF2DE78A,ART-1141-NAV-L,2026-01-29T19:12:52.339546,4,PAR-CHAMPS
C7DC05CE,ART-1430-OLI-S,2026-01-31T06:17:52.339563,3,PAR-CHAMPS
2B43DF2F,ART-1019-MID-XS,2026-01-19T07:29:52.339577,2,PAR-CHAMPS
AA772CDC,ART-1392-NAV-XS,2026-01-25T08:53:52.339589,3,LDN-OXFORD
C728C760,,2026-01-13T16:33:52.339602,1,PAR-CHAMPS
96C1DF50,ART-1471-CLA-M,2026-01-17T03:37:52.339619,2,PAR-CHAMPS
7E42778E,ART-1034-OLI-M,2026-01-13T19:27:52.339639,3,NYC-MAIN
A917E3F8,ART-1197-MID-M,2026-02-08T11:49:52.339655,4,NYC-MAIN
7810228C,ART-1277-OLI-XL,2026-01-21T05:24:52.339669,4,PAR-CHAMPS
52D9E0C5,ART-1132-NAV-XL,2026-01-27T22:48:52.339681,1,PAR-CHAMPS
957D931B,ART-1059-MID-XL,2026-02-06T04:52:52.339697,-1,NYC-MAIN
BB48FD94,ART-1261-NAV-XL,2026-01-29T20:51:52.339709,4,PAR-CHAMPS
B3ED9667,ART-1077-NAV-XS,2026-01-18T10:30:52.339721,3,PAR-CHAMPS
F403FAC0,ART-1387-CLA-XS,2026-01-11T20:16:52.339733,4,PAR-CHAMPS
C70D77C6,ART-1299-OLI-M,2026-01-24T08:46:52.339745,1,PAR-CHAMPS
9078BA79,ART-1023-CLA-S,2026-01-18T10:28:52.339756,2,PAR-CHAMPS
2156126D,ART-1424-NAV-XL,2026-01-22T10:42:52.339769,3,NYC-MAIN
7C579A66,ART-1253-MID-M,2026-02-05T08:04:52.339781,4,NYC-MAIN
3B9316F7,ART-1260-CLA-XL,2026-01-13T17:38:52.339793,1,PAR-CHAMPS
450B9992,ART-1367-MID-M,2026-01-31T18:42:52.339806,2,PAR-CHAMPS
D9CC79DA,ART-1221-MID-S,2026-02-06T18:25:52.339853,3,PAR-CHAMPS
0BC5B921,ART-1104-NAV-M,2026-01-20T16:46:52.339878,1,PAR-CHAMPS
78937265,ART-1449-NAV-M,2026-01-29T14:47:52.339895,1,LDN-OXFORD
5202A84F,ART-1140-MID-XL,2026-01-19T18:20:52.339909,3,NYC-MAIN
FE1BD028,ART-1229-MID-M,2026-02-01T13:05:52.339922,4,LDN-OXFORD
F892D8FB,ART-1160-MID-XL,2026-01-13T22:59:52.339935,2,PAR-CHAMPS
74A51AFC,ART-1451-MID-L,2026-01-28T10:44:52.339947,-1,PAR-CHAMPS
111E4BF5,ART-1314-MID-S,2026-01-22T10:04:52.339959,3,NYC-MAIN
D3E25E0B,ART-1167-NAV-S,2026-01-19T07:20:52.339971,3,PAR-CHAMPS
71EC8FCF,ART-1124-CLA-L,2026-01-16T12:49:52.339984,3,LDN-OXFORD
A7D4C61C,ART-1474-CLA-M,2026-01-23T17:22:52.339996,3,PAR-CHAMPS
1247A262,ART-1451-NAV-S,2026-01-14T17:32:52.340008,1,PAR-CHAMPS
3E9036DF,ART-1155-CLA-M,2026-01-14T21:28:52.340020,1,PAR-CHAMPS
9E74109F,ART-1252-CLA-XS,2026-01-28T12:20:52.340032,1,PAR-CHAMPS
0F61D26E,ART-1350-NAV-XS,2026-01-27T21:06:52.340044,3,NYC-MAIN
94C2BF7C,ART-1468-NAV-XL,2026-01-31T10:46:52.340057,3,NYC-MAIN
753FEE07,ART-1410-NAV-M,2026-01-13T16:59:52.340074,4,LDN-OXFORD
6446E0A5,ART-1081-MID-XL,2026-02-02T06:48:52.340087,3,PAR-CHAMPS
ACC869F1,ART-1271-CLA-M,2026-01-28T10:34:52.340104,4,LDN-OXFORD
8D42C59F,ART-1346-OLI-XS,2026-01-17T08:24:52.340116,4,NYC-MAIN
BEDD3A22,ART-1014-MID-S,2026-01-31T00:47:52.340147,3,LDN-OXFORD
ED73E52B,ART-1196-NAV-L,2026-01-20T19:55:52.340159,2,LDN-OXFORD
4E04A1AA,ART-1488-CLA-M,2026-01-22T17:52:52.340174,2,PAR-CHAMPS
82E46C55,ART-1087-MID-S,2026-02-07T11:41:52.340186,1,LDN-OXFORD
78D26A84,ART-1372-OLI-M,2026-01-31T01:48:52.340197,2,LDN-OXFORD
7D935D3F,ART-1325-NAV-S,2026-02-01T10:37:52.340208,2,NYC-MAIN
AA11599C,ART-1311-MID-XS,2026-01-28T21:36:52.340219,1,LDN-OXFORD
4B6B68A7,ART-1286-NAV-XS,2026-01-12T14:57:52.340231,1,LDN-OXFORD
543D5B59,ART-1323-CLA-XL,2026-02-06T10:57:52.340242,2,PAR-CHAMPS
11F531F4,ART-1276-CLA-XL,2026-02-08T03:47:52.340253,3,LDN-OXFORD
B88D2B85,ART-1347-CLA-L,2026-01-19T18:04:52.340265,-1,NYC-MAIN
CE437249,ART-1137-CLA-L,2026-01-23T15:45:52.340275,1,LDN-OXFORD
E76DB5D3,ART-1087-NAV-M,2026-02-06T23:12:52.340286,3,LDN-OXFORD
98ECFD91,ART-1196-OLI-XL,2026-02-06T22:22:52.340297,3,LDN-OXFORD
024DA110,ART-1023-OLI-XS,2026-01-23T03:56:52.340308,1,LDN-OXFORD
0F0EE5E3,ART-1465-NAV-XL,2026-01-29T14:27:52.340320,3,PAR-CHAMPS
1C9C30D8,ART-1294-CLA-XS,2026-01-14T18:57:52.340332,3,LDN-OXFORD
6ADABE16,ART-1205-NAV-XL,2026-01-20T10:05:52.340343,1,PAR-CHAMPS
5FF7A1AF,ART-1332-OLI-S,2026-02-03T14:34:52.340354,2,LDN-OXFORD
82E6AA76,ART-1484-OLI-XS,2026-02-05T16:59:52.340365,2,PAR-CHAMPS
DAB4EE93,ART-1176-NAV-S,2026-01-14T06:12:52.340376,4,LDN-OXFORD
C12650C1,ART-1071-CLA-S,2026-01-19T03:34:52.340387,3,LDN-OXFORD
4FE0FEF5,ART-1318-NAV-M,2026-01-20T07:40:52.340398,2,LDN-OXFORD
BFD8FF6D,ART-1226-NAV-S,2026-01-22T14:23:52.340409,3,LDN-OXFORD
B7CD7496,ART-1312-MID-S,2026-01-17T09:19:52.340420,3,PAR-CHAMPS
9CF6CEF5,ART-1318-OLI-L,2026-01-28T23:41:52.340432,4,LDN-OXFORD
411B6E05,ART-1452-MID-L,2026-01-13T19:12:52.340443,4,LDN-OXFORD
10868D43,ART-1194-NAV-XS,2026-01-30T19:42:52.340454,4,PAR-CHAMPS
BB569FC8,ART-1205-OLI-L,2026-01-25T22:24:52.340465,3,LDN-OXFORD
AF423F6E,ART-1197-OLI-L,2026-01-11T10:29:52.340476,1,PAR-CHAMPS
5FB8B66F,ART-1397-OLI-XL,2026-01-21T19:06:52.340492,1,NYC-MAIN
B1848066,ART-1086-NAV-S,2026-01-14T10:51:52.340503,4,NYC-MAIN
A9C81CB9,ART-1138-CLA-XS,2026-01-27T04:24:52.340514,2,LDN-OXFORD
9DA72CE3,ART-1060-CLA-L,2026-01-20T17:18:52.340529,2,PAR-CHAMPS
5B510032,ART-1358-NAV-XS,2026-01-13T06:54:52.340540,1,PAR-CHAMPS
7899CC91,ART-1260-MID-S,2026-01-27T22:47:52.340552,1,LDN-OXFORD
8702F3F9,ART-1235-NAV-M,2026-01-22T13:15:52.340562,3,LDN-OXFORD
56CB70E7,ART-1477-OLI-S,2026-01-21T19:41:52.340574,4,LDN-OXFORD
8B010BF5,ART-1438-CLA-XS,2026-01-22T01:23:52.340585,3,PAR-CHAMPS
2A16FC32,ART-1494-MID-L,2026-01-12T19:56:52.340596,3,NYC-MAIN
E21BB008,ART-1154-NAV-S,2026-01-15T03:27:52.340607,3,NYC-MAIN
2F01B2BB,ART-1094-OLI-L,2026-02-02T07:14:52.340617,3,NYC-MAIN
79D84E35,ART-1415-OLI-L,2026-01-13T03:53:52.340628,4,PAR-CHAMPS
B27781C0,ART-1017-NAV-M,2026-02-02T20:34:52.340640,2,LDN-OXFORD
4E7B0D9A,ART-1280-OLI-M,2026-02-07T22:39:52.340651,2,NYC-MAIN
CB840E16,ART-1024-OLI-L,2026-02-03T08:18:52.340662,3,LDN-OXFORD
FDE9EEEB,ART-1211-NAV-S,2026-02-02T09:57:52.340673,3,NYC-MAIN
BC5AD8E1,ART-1024-NAV-XS,2026-01-15T13:38:52.340685,4,PAR-CHAMPS
821CCEA6,ART-1039-MID-XS,2026-01-15T14:55:52.340700,1,NYC-MAIN
84B6F43F,ART-1144-MID-L,2026-01-16T02:07:52.340713,1,PAR-CHAMPS
A58E32DF,ART-1087-OLI-S,2026-01-24T08:27:52.340724,2,PAR-CHAMPS
A9A55B63,ART-1027-CLA-M,2026-01-14T23:09:52.340736,-1,NYC-MAIN
FF794A06,ART-1103-OLI-L,2026-02-06T10:34:52.340746,2,PAR-CHAMPS
DC207E6D,ART-1245-CLA-L,2026-02-04T19:49:52.340757,3,LDN-OXFORD
B94D965F,ART-1161-NAV-XS,2026-01-26T15:50:52.340768,4,PAR-CHAMPS
FA719DA0,ART-1482-NAV-XS,2026-02-03T00:29:52.340779,3,LDN-OXFORD
187DF86D,ART-1292-MID-XS,2026-01-25T22:39:52.340845,4,NYC-MAIN
46771DA5,ART-1225-OLI-XS,2026-01-11T01:42:52.340873,3,PAR-CHAMPS
0954D988,ART-1146-OLI-M,2026-01-28T22:07:52.340891,3,LDN-OXFORD
D112AAE9,ART-1262-MID-L,2026-01-31T16:53:52.340904,3,PAR-CHAMPS
4B9029E2,ART-1261-CLA-XL,2026-01-17T06:09:52.340916,4,PAR-CHAMPS
5F693631,ART-1319-CLA-XS,2026-01-19T10:31:52.340954,4,PAR-CHAMPS
08CB70C8,ART-1057-CLA-L,2026-01-24T05:31:52.340965,4,LDN-OXFORD
EDE2872D,ART-1097-NAV-M,2026-01-28T00:03:52.340976,2,LDN-OXFORD
656EF928,ART-1269-CLA-M,2026-01-31T06:24:52.340988,4,NYC-MAIN
9712A73F,ART-1308-CLA-XL,2026-02-06T00:18:52.341003,3,PAR-CHAMPS
F3075370,ART-1389-MID-L,2026-01-20T09:35:52.341016,3,PAR-CHAMPS
AA614AF4,ART-1424-MID-XL,2026-01-30T12:36:52.341028,1,PAR-CHAMPS
FC8B3C86,ART-1165-MID-XL,2026-01-14T18:08:52.341040,4,PAR-CHAMPS
462D8218,ART-1477-OLI-XS,2026-01-22T22:38:52.341051,1,PAR-CHAMPS
C33A7FF9,ART-1067-CLA-L,2026-02-07T09:06:52.341062,3,LDN-OXFORD
65AC88C1,ART-1444-NAV-XS,2026-02-08T06:57:52.341074,4,NYC-MAIN
59D6F91B,ART-1341-MID-M,2026-02-05T02:24:52.341084,3,PAR-CHAMPS
C5A887A7,ART-1483-MID-L,2026-01-10T19:54:52.341096,1,LDN-OXFORD
549F35ED,ART-1326-NAV-XS,2026-01-26T12:13:52.341107,2,PAR-CHAMPS
1D99273C,ART-1180-OLI-XL,2026-02-08T13:26:52.341118,4,LDN-OXFORD
18E201A5,ART-1257-NAV-XS,2026-02-07T22:37:52.341129,3,NYC-MAIN
A4CFAF44,ART-1189-MID-M,2026-02-02T03:52:52.341140,3,NYC-MAIN
A39D0978,,2026-01-25T18:30:52.341151,2,PAR-CHAMPS
D1354C86,ART-1315-CLA-XS,2026-02-03T03:51:52.341163,2,NYC-MAIN
81AEF38F,ART-1424-CLA-L,2026-01-22T23:17:52.341174,2,NYC-MAIN
77FA89A4,ART-1070-OLI-XL,2026-01-31T03:07:52.341185,3,PAR-CHAMPS
7F923AB7,ART-1381-OLI-XL,2026-02-02T14:10:52.341196,2,PAR-CHAMPS
CD526DE4,ART-1373-NAV-S,2026-01-10T03:49:52.341207,3,PAR-CHAMPS
06DFFF5E,ART-1054-CLA-S,2026-01-12T22:09:52.341218,4,LDN-OXFORD
C7287430,ART-1464-NAV-M,2026-01-27T05:51:52.341229,4,LDN-OXFORD
33F1ACDF,ART-1337-MID-M,2026-01-19T21:33:52.341240,4,PAR-CHAMPS
F0C8F05A,ART-1036-CLA-S,2026-01-25T19:04:52.341252,4,LDN-OXFORD
85688CD3,ART-1291-NAV-L,2026-01-29T02:01:52.341263,3,NYC-MAIN
A4285E16,ART-1290-MID-L,2026-02-05T23:35:52.341274,1,LDN-OXFORD
3DA6C318,ART-1073-NAV-L,2026-01-10T09:56:52.341285,4,PAR-CHAMPS
B03D38E0,ART-1231-CLA-XL,2026-02-03T20:44:52.341297,4,NYC-MAIN
EC67EA6E,ART-1011-CLA-L,2026-01-30T09:12:52.341308,1,PAR-CHAMPS
12D2EAF5,ART-1027-MID-S,2026-01-30T01:31:52.341323,3,LDN-OXFORD
BFEEF7C1,ART-1448-MID-XS,2026-02-07T14:57:52.341335,1,PAR-CHAMPS
8A2516F9,ART-1086-CLA-XS,2026-02-03T09:04:52.341346,2,PAR-CHAMPS
971F11E5,ART-1002-OLI-M,2026-01-30T10:43:52.341357,4,PAR-CHAMPS
CCD06F54,ART-1312-CLA-S,2026-01-11T23:17:52.341372,1,LDN-OXFORD
AFB068CE,ART-1356-MID-XS,2026-01-24T06:58:52.341387,4,PAR-CHAMPS
DCAD8B6F,ART-1500-OLI-XL,2026-02-07T17:12:52.341399,3,LDN-OXFORD
B0FBB313,ART-1149-MID-XS,2026-01-15T16:09:52.341411,1,PAR-CHAMPS
E82F993E,ART-1473-NAV-S,2026-01-16T06:08:52.341422,3,NYC-MAIN
68FE7452,ART-1466-CLA-S,2026-01-31T11:01:52.341433,1,LDN-OXFORD
0B71E21D,ART-1224-NAV-XL,2026-01-21T15:41:52.341445,3,LDN-OXFORD
0C560859,ART-1195-CLA-XS,2026-01-29T14:30:52.341456,1,LDN-OXFORD
541665F6,ART-1297-MID-XS,2026-02-04T15:35:52.341467,2,LDN-OXFORD
308E4D94,ART-1360-MID-S,2026-01-19T00:06:52.341478,1,NYC-MAIN
64B1D6CA,ART-1361-NAV-L,2026-02-02T09:22:52.341489,3,NYC-MAIN
F63B801F,,2026-01-22T18:13:52.341500,2,LDN-OXFORD
61395EDD,ART-1257-OLI-XS,2026-01-23T08:03:52.341511,1,PAR-CHAMPS
C235C2E2,ART-1370-CLA-XS,2026-01-14T05:07:52.341522,2,LDN-OXFORD
23C892DF,ART-1276-CLA-XS,2026-02-01T23:06:52.341533,2,NYC-MAIN
36610CD4,ART-1089-MID-XS,2026-01-31T07:01:52.341544,1,PAR-CHAMPS
9C181B46,ART-1182-NAV-XL,2026-01-24T15:11:52.341555,2,LDN-OXFORD
F4DF00C2,,2026-01-20T21:46:52.341566,1,LDN-OXFORD
8157E6DC,ART-1251-OLI-M,2026-01-23T23:53:52.341578,2,LDN-OXFORD
476A080A,ART-1366-OLI-S,2026-01-13T14:58:52.341589,4,NYC-MAIN
E5980DE5,ART-1290-CLA-S,2026-02-07T03:03:52.341600,4,LDN-OXFORD
5A20AC14,ART-1100-MID-M,2026-01-23T10:33:52.341612,3,PAR-CHAMPS
599EA0A4,ART-1453-NAV-M,2026-02-04T12:05:52.341623,1,PAR-CHAMPS
C974BF6E,ART-1026-CLA-XL,2026-01-15T16:47:52.341634,3,NYC-MAIN
5378E8DD,ART-1446-MID-M,2026-01-23T20:34:52.341646,1,LDN-OXFORD
85176074,,2026-01-26T18:06:52.341657,2,PAR-CHAMPS
6C938DF9,ART-1281-OLI-L,2026-01-16T09:27:52.341669,3,PAR-CHAMPS
D5650B02,ART-1275-CLA-S,2026-01-17T01:54:52.341680,3,LDN-OXFORD
0A012A45,ART-1401-OLI-S,2026-01-29T07:04:52.341695,1,PAR-CHAMPS
3B70E2B3,ART-1088-MID-L,2026-01-25T18:36:52.341706,3,NYC-MAIN
451A62EB,ART-1437-NAV-XL,2026-01-12T15:15:52.341717,1,LDN-OXFORD
9AB72500,,2026-02-07T11:32:52.341728,3,LDN-OXFORD
8B1E3391,ART-1116-CLA-XS,2026-01-27T02:47:52.341743,4,NYC-MAIN
938C1FEC,ART-1126-MID-M,2026-01-15T01:24:52.341756,2,NYC-MAIN
21E819AA,ART-1280-OLI-L,2026-01-16T23:46:52.341822,2,PAR-CHAMPS
91B8517B,ART-1237-CLA-XS,2026-02-04T08:52:52.341848,3,NYC-MAIN
50387CBC,ART-1479-NAV-S,2026-01-22T03:55:52.341866,4,PAR-CHAMPS
AB4ECF49,ART-1281-MID-XL,2026-01-27T00:28:52.341881,2,NYC-MAIN
AACE6BA0,ART-1181-MID-S,2026-02-04T17:58:52.341894,4,LDN-OXFORD
8848AB5F,ART-1428-CLA-L,2026-01-22T03:19:52.341906,3,PAR-CHAMPS
24A449DF,ART-1091-CLA-XS,2026-01-27T01:12:52.341918,2,LDN-OXFORD
3C100BA9,ART-1260-NAV-S,2026-01-23T01:18:52.341930,2,PAR-CHAMPS
227EC870,ART-1380-OLI-S,2026-01-24T09:46:52.341942,3,PAR-CHAMPS
314D8229,ART-1439-OLI-XS,2026-01-21T04:17:52.341955,1,NYC-MAIN
CF8B8AAC,ART-1267-MID-M,2026-01-31T05:25:52.341967,4,LDN-OXFORD
2BFD18BF,ART-1352-CLA-L,2026-01-14T06:13:52.341979,3,NYC-MAIN
BFECAB60,ART-1091-OLI-S,2026-02-02T16:04:52.341991,1,PAR-CHAMPS
0671D99C,ART-1195-CLA-XL,2026-01-31T11:18:52.342003,3,NYC-MAIN
0940C6C2,ART-1185-CLA-XS,2026-01-11T14:10:52.342015,2,LDN-OXFORD
3BC44D75,ART-1091-NAV-L,2026-01-15T01:47:52.342027,2,PAR-CHAMPS
D8A53B2A,ART-1040-OLI-M,2026-01-23T11:15:52.342039,1,NYC-MAIN
D6074FD6,ART-1177-NAV-M,2026-02-04T02:31:52.342051,3,NYC-MAIN
D6DD305C,ART-1247-NAV-M,2026-01-14T19:58:52.342068,1,PAR-CHAMPS
D39B08E2,ART-1495-CLA-XS,2026-01-21T09:57:52.342081,3,NYC-MAIN
